,gameid,league,year,split,playoffs,date,patch,participantid,side,position,playername,playerid,teamname,gamelength,result,totalgold,ELO,opp_participantid,opp_side,opp_position,opp_playername,opp_playerid,opp_teamname,opp_result,opp_totalgold,opp_ELO,golddiff
64,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,2073,0,6699.85528219971,1000,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,1,10305.933429811867,1000,-3606.0781476121565
65,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,6,Red,top,Thal,oe:player:06f871352444da0cbc5769be21a42fb,Hanwha Life Esports,2073,1,10199.131693198264,1000,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,KT Rolster,0,9241.389290882778,1000,957.7424023154854
66,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,7,Red,jng,bonO,oe:player:37a18aea52f7509729362a4b97a6ce7,Hanwha Life Esports,2073,1,9152.821997105644,1000,2,Blue,jng,Score,oe:player:5dd135d1bcfa7f63c3b7f25425c2a4a,KT Rolster,0,8584.081041968162,1000,568.7409551374822
67,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,2073,1,12231.837916063676,1000,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,0,10630.680173661362,1000,1601.1577424023144
68,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,9,Red,bot,Sangyoon,oe:player:887b308d89aa7ff0f3ff21a1c29f588,Hanwha Life Esports,2073,1,14366.136034732272,1000,4,Blue,bot,Zenit,oe:player:479bf0803cf7122f9d77ebf7bfb7576,KT Rolster,0,11828.075253256151,1000,2538.0607814761206
69,ESPORTSTMNT01/1041497,LCK,2019,Spring,0,2019-01-17 09:48:24,9.01,10,Red,sup,Key,oe:player:897356954c2cd3d41b221e3f24f99bb,Hanwha Life Esports,2073,1,10305.933429811867,1000,5,Blue,sup,SnowFlower,oe:player:b46cf7715e2fe895a9153a650308fff,KT Rolster,0,6699.85528219971,1000,3606.0781476121565
70,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,1,Blue,top,Rascal,oe:player:9daf04bfd9c8815cc827414f59f45af,Kingzone DragonX,1491,0,9581.891348088531,1000,6,Red,top,Sw0rd,oe:player:b3dae530a02238b0628518ef886e505,Griffin,1,12310.261569416498,1000,-2728.3702213279666
71,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,2,Blue,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,Kingzone DragonX,1491,0,7784.30583501006,1000,7,Red,jng,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,Griffin,1,14799.597585513078,1000,-7015.291750503018
72,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,3,Blue,mid,PawN,oe:player:a442058c6da103458f122260082b7bc,Kingzone DragonX,1491,0,9480.482897384305,1000,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Griffin,1,15374.245472837023,1000,-5893.762575452718
73,ESPORTSTMNT01/1041504,LCK,2019,Spring,0,2019-01-17 10:52:49,9.01,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Kingzone DragonX,1491,0,10807.243460764588,1000,9,Red,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Griffin,1,11985.513078470825,1000,-1178.269617706237
